completion_rate,dtp2_rate,cost_total,cost_per_child,rate_poorest,rate_richest,equity_gap
0.8603,0.9495,1551650,155.165,0.8490909090909091,0.9124210526315789,0.06333014354066979
0.8562,0.9478,1543200,154.32,0.8339285714285715,0.917907273500638,0.08397870207206659
0.852,0.9449,1553300,155.33,0.8379518072289157,0.9114359415305245,0.07348413430160883
0.8576,0.948,1574750,157.475,0.8357664233576643,0.9219079780498101,0.0861415546921458
0.8525,0.9406,1531250,153.125,0.8443627450980392,0.9148397976391232,0.07047705254108394
0.8624,0.9484,1545900,154.59,0.842786683107275,0.9343370974487663,0.09155041434149125
0.8536,0.945,1550550,155.055,0.8412098298676749,0.9246427024686011,0.08343287260092624
0.8597,0.9495,1578500,157.85,0.8431130327362569,0.9209302325581395,0.07781719982188262
0.8562,0.9473,1557850,155.785,0.8469015795868773,0.916452442159383,0.06955086257250576
0.8563,0.9465,1539050,153.905,0.8391608391608392,0.9226423294219904,0.08348149026115126
0.8548,0.9452,1526200,152.62,0.8261670761670762,0.9234650967199327,0.09729802055285652
0.8588,0.9455,1542750,154.275,0.8277777777777777,0.9177025289327047,0.08992475115492693
0.861,0.9471,1556500,155.65,0.8454433497536946,0.9293015332197615,0.08385818346606688
0.8593,0.9478,1558600,155.86,0.8152173913043478,0.928416485900217,0.11319909459586919
0.861,0.9503,1530000,153.0,0.8444444444444444,0.9171974522292994,0.07275300778485494
0.8611,0.9503,1557050,155.705,0.8389423076923077,0.9217687074829932,0.08282639979068551
0.8579,0.949,1550000,155.0,0.8427318295739349,0.934819897084048,0.09208806751011311
0.8522,0.9453,1567600,156.76,0.844590555887627,0.9130250318201103,0.06843447593248331
0.8564,0.9487,1525100,152.51,0.8342749529190208,0.922566371681416,0.08829141876239521
0.8603,0.9517,1550600,155.06,0.8419753086419753,0.9171294318667236,0.07515412322474824
0.8539,0.9469,1558650,155.865,0.8365384615384616,0.9168819982773471,0.0803435367388855
0.8613,0.9471,1543850,154.385,0.8522292993630574,0.927536231884058,0.07530693252100062
0.8523,0.9466,1560700,156.07,0.8445229681978799,0.9114088159031979,0.06688584770531802
0.8627,0.9515,1569700,156.97,0.848180677540778,0.9277946933449326,0.07961401580415461
0.8558,0.944,1562000,156.2,0.8479952124476361,0.9165613147914032,0.06856610234376714
0.858,0.9509,1552050,155.205,0.8409785932721713,0.924140821458508,0.08316222818633667
0.8557,0.9498,1554300,155.43,0.8362644026682838,0.9209621993127147,0.08469779664443089
0.8571,0.9432,1535400,153.54,0.8511269276393831,0.92031182330013,0.06918489566074681
0.859,0.9496,1558950,155.895,0.8425480769230769,0.9149209063702437,0.07237282944716683
0.8584,0.9474,1537500,153.75,0.8501199040767387,0.9216530348687043,0.07153313079196566
0.857,0.9476,1541300,154.13,0.8398087268380156,0.9202743249035577,0.0804655980655421
0.8585,0.9481,1551200,155.12,0.8388059701492537,0.9197952218430034,0.08098925169374971
0.8572,0.9484,1534950,153.495,0.8261138613861386,0.9224610198061526,0.09634715842001396
0.8569,0.9452,1536800,153.68,0.8387290167865707,0.9189305735230703,0.08020155673649954
0.8503,0.943,1534050,153.405,0.8161676646706587,0.9162770930726731,0.10010942840201442
0.8561,0.9494,1578250,157.825,0.8313479623824451,0.9198347107438016,0.0884867483613565
0.8559,0.949,1549700,154.97,0.8476017000607164,0.9186707477044163,0.07106904764369981
0.859,0.9459,1567750,156.775,0.8504962779156328,0.9173801369863014,0.06688385907066863
0.8594,0.9498,1546500,154.65,0.8473618090452262,0.916243654822335,0.06888184577710887
0.8556,0.9483,1543000,154.3,0.8353808353808354,0.914902807775378,0.07952197239454262
0.8671,0.9516,1576750,157.675,0.8595641646489104,0.9236706689536878,0.06410650430477738
0.8573,0.9472,1560650,156.065,0.8503985285101165,0.917707884532529,0.0673093560224125
0.8636,0.9473,1529350,152.935,0.847001223990208,0.9242742953302482,0.07727307134004013
0.8548,0.9463,1550250,155.025,0.8191693290734824,0.9195256247352817,0.10035629566179927
0.8637,0.949,1557000,155.7,0.8515723270440252,0.9283034597749062,0.07673113273088106
0.8633,0.9504,1535100,153.51,0.8336369156041287,0.9307304785894207,0.09709356298529204
0.8547,0.9451,1551450,155.145,0.8378378378378378,0.9118528027385537,0.07401496490071591
0.8588,0.9493,1553350,155.335,0.8398576512455516,0.9200507614213198,0.08019311017576825
0.8569,0.9485,1567600,156.76,0.8399754751686083,0.9109446525176862,0.07096917734907793
0.8608,0.9465,1540200,154.02,0.8370853080568721,0.9134782608695652,0.0763929528126931
0.8615,0.9521,1562700,156.27,0.8471615720524017,0.9229429690901175,0.0757813970377158
0.8585,0.9483,1546000,154.6,0.8472306755934267,0.9205807002561913,0.07335002466276463
0.8652,0.95,1569600,156.96,0.8481166464155528,0.9167381974248927,0.06862155100933987
0.8584,0.9465,1538250,153.825,0.8496894409937888,0.9145622895622896,0.06487284856850073
0.8637,0.951,1540200,154.02,0.8576709796672828,0.9193890538820535,0.06171807421477071
0.8634,0.9473,1520500,152.05,0.8433962264150944,0.9241466498103666,0.08075042339527227
0.8544,0.9453,1566300,156.63,0.8502097064110246,0.9176776429809359,0.06746793656991135
0.8567,0.9482,1543100,154.31,0.8370957901159244,0.9223918575063613,0.08529606739043694
