completion_rate,dtp2_rate,cost_total,cost_per_child,rate_poorest,rate_richest,equity_gap
0.8722,0.9549,979250,97.925,0.8459196102314251,0.9284823284823285,0.08256271825090333
0.8654,0.9543,979400,97.94,0.8469135802469135,0.9252053610030264,0.07829178075611287
0.8695,0.9525,978500,97.85,0.8555018137847642,0.9228448275862069,0.0673430138014427
0.8703,0.9526,978100,97.81,0.8451492537313433,0.9212730318257957,0.07612377809445237
0.867,0.9527,978600,97.86,0.8534954407294832,0.9151488227454465,0.061653382015963265
0.8743,0.9581,981750,98.175,0.8694864048338369,0.9324149806284976,0.06292857579466071
0.8743,0.9512,977850,97.785,0.8530636525877454,0.9344827586206896,0.08141910603294422
0.8683,0.95,976350,97.635,0.8519174041297936,0.922945205479452,0.07102780134965847
0.8691,0.9522,978350,97.835,0.8442424242424242,0.9310641964670401,0.08682177222461585
0.872,0.9568,980200,98.02,0.8639334521687463,0.9307017543859649,0.06676830221721863
0.8668,0.9529,978700,97.87,0.8454882571075402,0.9283319362950545,0.08284367918751434
0.8704,0.9542,978450,97.845,0.8481481481481481,0.9197505197505198,0.0716023716023717
0.8686,0.9547,980500,98.05,0.8513761467889909,0.9300758213984835,0.07869967460949268
0.8599,0.9472,974950,97.495,0.8444045481747456,0.9224839400428265,0.07807939186808088
0.8717,0.9525,978050,97.805,0.8537170263788969,0.9268081420528367,0.07309111567393978
0.8705,0.9553,979900,97.99,0.8569696969696969,0.9246364037020715,0.06766670673237452
0.8702,0.9525,977600,97.76,0.8419415059116366,0.9275123558484349,0.08557084993679831
0.8738,0.9537,978650,97.865,0.8526252983293556,0.9326530612244898,0.08002776289513414
0.8754,0.9509,977250,97.725,0.858641975308642,0.9254108723135271,0.0667688970048852
0.8736,0.956,979350,97.935,0.8665447897623401,0.9349036402569593,0.0683588504946192
0.8759,0.9543,978950,97.895,0.8667953667953668,0.9354026845637584,0.06860731776839157
0.8692,0.9498,976700,97.67,0.8344213649851632,0.9202685690306337,0.08584720404547053
0.8696,0.953,979200,97.92,0.8604361370716511,0.9291889666529436,0.06875282958129247
0.8744,0.9538,980050,98.005,0.8492492492492493,0.9313445034736412,0.0820952542243919
0.8669,0.9516,978050,97.805,0.8366727383120826,0.9170833333333334,0.08041059502125081
0.8692,0.9523,978400,97.84,0.8525289457647776,0.9159146841673503,0.06338573840257278
0.8689,0.9504,977450,97.745,0.8496652465003043,0.932603201347936,0.08293795484763167
0.8686,0.9501,976850,97.685,0.8517867603983597,0.9103448275862069,0.058558067187847285
0.8691,0.9508,977650,97.765,0.8674388674388674,0.9207214765100671,0.05328260907119964
0.8731,0.9548,978750,97.875,0.8613920285544319,0.9300429184549356,0.06865088990050372
0.875,0.9553,979900,97.99,0.8605678233438486,0.9343563512361467,0.07378852789229806
0.8687,0.9527,977700,97.77,0.8559059987631417,0.9236706689536878,0.0677646701905461
0.8715,0.9494,976500,97.65,0.8543400713436385,0.9262981574539364,0.07195808611029786
0.8748,0.9536,979500,97.95,0.8642344497607656,0.9271803556308214,0.06294590587005577
0.8775,0.9565,980500,98.05,0.8581997533908755,0.9346037245560849,0.07640397116520936
