child_id,dose_step,optimal_action,q_a0,q_a1,q_a2,q_a3,q_a4,q_max,q_advantage,behaviour_action,weight
564_30_2,0,2,0.5915298091353285,1.5743122004797727,1.584822238299759,1.167034088843321,1.4635876774665253,1.584822238299759,0.9932924291644305,0,1.0322990417480469
564_30_2,1,2,0.3550900287755549,1.1619152866283387,1.168865586933946,1.167034088843321,0.912872315204928,1.168865586933946,0.006950300305607282,1,1.0322990417480469
564_53_2,0,2,1.2034274582602111,1.5749636909657694,1.6167592967762676,1.167034088843321,1.4293075852895076,1.6167592967762676,0.4133318385160565,0,1.0322990417480469
564_57_1,0,2,0.971423135590186,1.5806769551582913,1.6217470050058176,1.167034088843321,1.5329232753021644,1.6217470050058176,0.04107004984752627,1,1.0322990417480469
564_57_1,1,4,0.36604229769956603,1.1672479080394764,1.158401151605151,1.167034088843321,1.1738290306947823,1.1738290306947823,0.00658112265530586,1,1.0322990417480469
564_58_1,0,2,-0.010273914020459355,1.573818748854071,1.5997277296620525,1.167034088843321,1.5191647531647228,1.5997277296620525,0.02590898080798154,1,1.0322990417480469
564_58_1,1,1,0.1548902847278517,1.1687976633872097,1.1543778467613395,1.167034088843321,1.1378911394414057,1.1687976633872097,0.0,1,1.0322990417480469
564_64_2,0,4,0.6438017040286557,1.584052953432512,1.6229918163326862,1.167034088843321,1.647670461018538,1.647670461018538,0.06361750758602591,1,1.0322990417480469
564_64_2,1,2,0.29857274381330934,1.1638830317255442,1.1687354294019185,1.167034088843321,1.140838103967779,1.1687354294019185,0.004852397676374354,1,1.0322990417480469
565_17_2,0,4,1.4453650565654192,1.5882011690041602,1.6029730484842042,1.167034088843321,1.6075282999783949,1.6075282999783949,0.019327130974234663,1,0.49812400341033936
565_17_2,1,4,1.145697174948422,1.1658435250213275,1.1657955091712908,1.167034088843321,1.1734959865491954,1.1734959865491954,0.007652461527867915,1,0.49812400341033936
565_26_2,0,2,0.9351133748907541,1.5798062124522536,1.5991745066173528,1.167034088843321,1.5874620550695775,1.5991745066173528,0.01936829416509922,1,0.49812400341033936
565_26_2,1,4,0.7966987334521847,1.1655084172812302,1.1637009537336305,1.167034088843321,1.17638899802462,1.17638899802462,0.010880580743389823,1,0.49812400341033936
565_37_2,0,2,1.552419636040824,1.5979214529115393,1.622129521390223,1.167034088843321,1.57270627943938,1.622129521390223,0.02420806847868362,1,0.49812400341033936
565_37_2,1,2,1.0896710549767856,1.1671290167059787,1.1747810155471223,1.167034088843321,1.1300458977103902,1.1747810155471223,0.007651998841143648,1,0.49812400341033936
566_87_2,0,2,0.2390237864701443,1.5890671716280986,1.5975590124265415,1.167034088843321,1.1003030116040873,1.5975590124265415,0.008491840798442896,1,1.1517839431762695
566_87_2,1,3,0.19695093828616622,1.1607878899623787,1.1636229433651384,1.167034088843321,0.11936352880101934,1.167034088843321,0.9700831505571548,0,1.1517839431762695
567_50_2,0,2,1.4325720456418052,1.5808771937827726,1.6085378869107287,1.167034088843321,1.5955678045949737,1.6085378869107287,0.02766069312795616,1,1.2391020059585571
567_50_2,1,4,0.9416905481004885,1.166078424338375,1.1520303153406606,1.167034088843321,1.1769025255600387,1.1769025255600387,0.010824101221663662,1,1.2391020059585571
567_56_2,0,2,0.8968751605780493,1.5775863563652581,1.6024338465744785,1.167034088843321,1.5961616053508778,1.6024338465744785,0.02484749020922039,1,1.2391020059585571
567_56_2,1,4,0.6097379636014946,1.1669752906148947,1.1519483220030706,1.167034088843321,1.1727306799619515,1.1727306799619515,0.005755389347056772,1,1.2391020059585571
567_89_2,0,4,1.4000341486196715,1.584449203261157,1.5849745691057358,1.167034088843321,1.6107313728956212,1.6107313728956212,0.02628216963446417,1,1.2391020059585571
567_89_2,1,4,1.0370179266273336,1.1669206784315984,1.1560473866703855,1.167034088843321,1.1733702301343025,1.1733702301343025,0.006449551702704115,1,1.2391020059585571
568_30_2,0,0,1.6992459031528009,1.621123614422118,1.6481516216201568,1.167034088843321,1.6313659675025904,1.6992459031528009,0.05109428153264406,2,0.5275700092315674
568_30_2,1,0,1.209225696772481,1.16531621169935,1.1745871871965174,1.167034088843321,1.1802659197383973,1.209225696772481,0.034638509575963594,2,0.5275700092315674
568_34_2,0,2,1.017652919059092,1.5800838828349062,1.6416243387441456,1.167034088843321,1.6137763204965674,1.6416243387441456,0.0615404559092394,1,0.5275700092315674
568_34_2,1,1,0.7597556380756089,1.1679980467893198,1.1635502647350713,1.167034088843321,1.164178048751477,1.1679980467893198,0.0,1,0.5275700092315674
570_12_7,0,2,0.4710652354720308,1.5846765073192943,1.6116539711185505,1.167034088843321,1.463866999099671,1.6116539711185505,0.02697746379925614,1,0.7470269799232483
570_12_7,1,3,0.26325642182388825,1.1646340164688689,1.158374493173442,1.167034088843321,0.8052952955860495,1.167034088843321,0.002400072374452167,1,0.7470269799232483
570_17_5,0,2,1.4849665086642727,1.5914991685608835,1.635997706664346,1.167034088843321,1.5686467411218208,1.635997706664346,0.044498538103462604,1,0.7470269799232483
570_17_5,1,4,1.006613793727219,1.1659469749952114,1.1620184108567666,1.167034088843321,1.1698354957214974,1.1698354957214974,0.0038885207262859822,1,0.7470269799232483
570_21_4,0,2,1.3668949378773214,1.5806310640748362,1.629938114449991,1.167034088843321,1.4650892104135074,1.629938114449991,0.2630431765726695,0,0.7470269799232483
570_22_2,0,2,0.4562332927102116,1.578983578315382,1.6014510605292427,1.167034088843321,1.3695692359301306,1.6014510605292427,0.022467482213860634,1,0.7470269799232483
570_22_2,1,1,0.15902797245297226,1.1681404679376084,1.1559977375429367,1.167034088843321,0.47076352969509316,1.1681404679376084,1.0091124954846362,0,0.7470269799232483
570_33_2,0,2,1.3026166095242524,1.5784090648248887,1.5895096642056326,1.167034088843321,1.4097303166099768,1.5895096642056326,0.28689305468138016,0,0.7470269799232483
570_33_2,1,0,1.2331236084780388,1.168356915734921,1.1670140904114024,1.167034088843321,1.0421354501261222,1.2331236084780388,0.06476669274311786,1,0.7470269799232483
570_54_2,0,2,1.5957364653709907,1.5886886527813944,1.6445090512595038,1.167034088843321,1.4450091164354675,1.6445090512595038,0.048772585888513076,0,0.7470269799232483
570_54_2,1,0,1.1962023542469449,1.1661295806045482,1.1731546020735655,1.167034088843321,1.148353424360735,1.1962023542469449,0.03007277364239669,1,0.7470269799232483
571_54_2,0,4,1.1638722271812465,1.5772444271274548,1.6297266548438794,1.167034088843321,1.6901817177986769,1.6901817177986769,0.11293729067122205,1,0.6291689872741699
571_54_2,1,2,0.9429174762097079,1.165939121273643,1.1671742130559617,1.167034088843321,0.9984789725337013,1.1671742130559617,0.0012350917823187313,1,0.6291689872741699
571_57_2,0,4,1.549309611094432,1.5955966334064622,1.6533660684647618,1.167034088843321,1.6607989482740562,1.6607989482740562,0.007432879809294413,2,0.6291689872741699
571_57_2,1,4,1.1352383425098982,1.1681557859859657,1.1685181930299693,1.167034088843321,1.1903658454516253,1.1903658454516253,0.021847652421655983,2,0.6291689872741699
571_59_2,0,2,1.3222965104950872,1.5949931064610547,1.6124194099109488,1.167034088843321,1.4405750575217802,1.6124194099109488,0.017426303449894043,1,0.6291689872741699
571_59_2,1,1,1.060423933133844,1.1714949709457947,1.1641631884581427,1.167034088843321,1.166312888692577,1.1714949709457947,0.0,1,0.6291689872741699
571_62_6,0,2,1.3637482519191384,1.5876740880497742,1.5992606288792932,1.167034088843321,1.2880335704008188,1.5992606288792932,0.2355123769601548,0,0.6291689872741699
571_62_6,1,2,0.601778471353483,1.1660491380794018,1.1712176847344242,1.167034088843321,0.5958674385002333,1.1712176847344242,0.5694392133809413,0,0.6291689872741699
572_2_2,0,4,1.5181753558746722,1.5879314367523554,1.5863391588035436,1.167034088843321,1.597848661965467,1.597848661965467,0.009917225213111669,1,0.8683739900588989
572_2_2,1,3,0.9605661715444582,1.1665652800219493,1.1668478694064588,1.167034088843321,1.151876681385327,1.167034088843321,0.00046880882137179114,1,0.8683739900588989
572_6_2,0,4,1.1625421219592205,1.6016890604753495,1.5735595131118667,1.167034088843321,1.6177199261685267,1.6177199261685267,0.4551778042093062,0,0.8683739900588989
572_14_2,0,4,1.5532548084797642,1.598026589108183,1.6079188006210876,1.167034088843321,1.613460784110213,1.613460784110213,0.015434195002030027,1,0.8683739900588989
572_14_2,1,2,0.9589119859052144,1.165138862108278,1.1794147704706401,1.167034088843321,1.0938614231937909,1.1794147704706401,0.014275908362362033,1,0.8683739900588989
572_25_2,0,1,1.349696171385412,1.6068156681830357,1.6001458458317193,1.167034088843321,1.5601448194602765,1.6068156681830357,0.006669822351316412,2,0.8683739900588989
572_25_2,1,1,0.7245660937716362,1.17142080259685,1.165451504937568,1.167034088843321,1.0569682303983532,1.17142080259685,0.005969297659282002,2,0.8683739900588989
572_30_2,0,1,1.583437347822542,1.6089263307063233,1.5964994258335021,1.167034088843321,1.5980308068606845,1.6089263307063233,0.012426904872821165,2,0.8683739900588989
572_30_2,1,1,0.8227519869855021,1.170819165741146,1.1650976634408505,1.167034088843321,1.0732613363941632,1.170819165741146,0.34806717875564386,0,0.8683739900588989
572_31_2,0,1,1.48778654276498,1.5957258800674317,1.5775769495533198,1.167034088843321,1.5729001465656787,1.5957258800674317,0.018148930514111816,2,0.8683739900588989
572_31_2,1,1,0.8648062455095276,1.1688233259138194,1.166877275504132,1.167034088843321,1.0919619918083385,1.1688233259138194,0.0019460504096875386,2,0.8683739900588989
572_40_2,0,1,1.3198255547671476,1.59565275950028,1.5817416716710644,1.167034088843321,1.573935778974836,1.59565275950028,0.013911087829215685,2,0.8683739900588989
572_40_2,1,1,0.9161199478806012,1.167980617311896,1.164111077319641,1.167034088843321,1.1393903838054464,1.167980617311896,0.0038695399922550333,2,0.8683739900588989
573_13_2,0,0,1.6950161946937907,1.6096497358838306,1.6152951539958618,1.167034088843321,1.6018706873843855,1.6950161946937907,0.08536645880996008,1,0.188168004155159
573_13_2,1,0,1.2858929416318685,1.1659721462106838,1.1700778932649079,1.167034088843321,1.193993642166735,1.2858929416318685,0.11992079542118472,1,0.188168004155159
573_27_2,0,0,1.7058836738850527,1.626303616716571,1.6086154882572974,1.167034088843321,1.5546617063960466,1.7058836738850527,0.07958005716848171,1,0.188168004155159
573_27_2,1,2,1.1092428425213725,1.1625853585957269,1.1705887166727265,1.167034088843321,1.1648692828120708,1.1705887166727265,0.00800335807699959,1,0.188168004155159
574_91_2,0,4,0.8706022966366079,1.58071669424827,1.5952922104785554,1.167034088843321,1.6034168239625621,1.6034168239625621,0.02270012971429214,1,1.3084059953689575
574_91_2,1,3,0.6743173918829869,1.1665333462361855,1.1644157008383555,1.167034088843321,1.1033945370579596,1.167034088843321,0.000500742607135507,1,1.3084059953689575
575_8_1,0,4,0.23614545328350295,1.5788412932430105,1.5825542791373868,1.167034088843321,1.6899865124522309,1.6899865124522309,0.11114521920922038,1,0.42201000452041626
575_8_1,1,3,0.08145795805392737,1.1618114297939262,1.1630017322065334,1.167034088843321,0.7008272827102578,1.167034088843321,0.0052226590493948954,1,0.42201000452041626
575_27_2,0,1,0.7298985693414753,1.5967292551639631,1.593998778051827,1.167034088843321,1.425914981426925,1.5967292551639631,0.0,1,0.42201000452041626
575_27_2,1,2,0.2707119083096263,1.1667640761318037,1.1688316809812955,1.167034088843321,0.30085687133131583,1.1688316809812955,0.8981197726716692,0,0.42201000452041626
576_76_2,0,1,1.5119185779374549,1.6211997619960894,1.613755546190004,1.167034088843321,1.572305136542497,1.6211997619960894,0.0,1,1.0887620449066162
576_76_2,1,2,1.1463611622197043,1.1657435957313838,1.1671794199376213,1.167034088843321,1.1367895609670076,1.1671794199376213,0.001435824206237557,1,1.0887620449066162
576_93_2,0,2,1.613816242228068,1.6097193271431582,1.6350512040165563,1.167034088843321,1.602841379112004,1.6350512040165563,0.0,2,1.0887620449066162
576_93_2,1,0,1.2148429422476439,1.1656621091618589,1.167193406566204,1.167034088843321,1.1858114430012805,1.2148429422476439,0.047649535681439925,2,1.0887620449066162
576_96_2,0,0,1.7092134961839107,1.6174349903541432,1.6437467443605616,1.167034088843321,1.6072385885009726,1.7092134961839107,0.09177850582976754,1,1.0887620449066162
576_96_2,1,4,1.1167090664051953,1.1665053271342636,1.167339215792457,1.167034088843321,1.1867147575054235,1.1867147575054235,0.020209430371159964,1,1.0887620449066162
576_113_2,0,2,1.5843291759865898,1.6125335097822158,1.6253930425454677,1.167034088843321,1.588441816066,1.6253930425454677,0.04106386655887784,0,1.0887620449066162
576_113_2,1,4,1.1596468859228104,1.166909290157506,1.1691096301771002,1.167034088843321,1.1693486299649856,1.1693486299649856,0.002439339807479568,1,1.0887620449066162
577_51_2,0,2,0.20089837067534147,1.585583141160366,1.597312532939634,1.167034088843321,0.4430285417538398,1.597312532939634,1.3964141622642925,0,0.9782009720802307
